Date,Province/State,Population,Deaths,Confirmed,latitude,longitude
2020-03-31,Arkansas,3017804,8,523,35.20105,-91.83183299999999
2020-04-01,Arkansas,3017804,10,584,35.20105,-91.83183299999999
2020-04-02,Arkansas,3017804,12,643,35.20105,-91.83183299999999
2020-04-03,Arkansas,3017804,12,704,35.20105,-91.83183299999999
2020-04-04,Arkansas,3017804,14,743,35.20105,-91.83183299999999
2020-04-05,Arkansas,3017804,16,837,35.20105,-91.83183299999999
2020-04-06,Arkansas,3017804,16,875,35.20105,-91.83183299999999
2020-04-07,Arkansas,3017804,18,946,35.20105,-91.83183299999999
2020-04-08,Arkansas,3017804,18,1000,35.20105,-91.83183299999999
2020-04-09,Arkansas,3017804,21,1119,35.20105,-91.83183299999999
2020-04-10,Arkansas,3017804,21,1171,35.20105,-91.83183299999999
2020-03-13,Idaho,1787065,0,1,44.068202,-114.74204099999999
2020-03-14,Idaho,1787065,0,2,44.068202,-114.74204099999999
2020-03-15,Idaho,1787065,0,4,44.068202,-114.74204099999999
2020-03-16,Idaho,1787065,0,4,44.068202,-114.74204099999999
2020-03-17,Idaho,1787065,0,8,44.068202,-114.74204099999999
2020-03-18,Idaho,1787065,0,9,44.068202,-114.74204099999999
2020-03-19,Idaho,1787065,0,23,44.068202,-114.74204099999999
2020-03-20,Idaho,1787065,0,36,44.068202,-114.74204099999999
2020-03-21,Idaho,1787065,0,42,44.068202,-114.74204099999999
2020-03-22,Idaho,1787065,0,42,44.068202,-114.74204099999999
2020-03-23,Idaho,1787065,0,68,44.068202,-114.74204099999999
2020-03-24,Idaho,1787065,0,81,44.068202,-114.74204099999999
2020-03-25,Idaho,1787065,0,91,44.068202,-114.74204099999999
2020-03-26,Idaho,1787065,3,146,44.068202,-114.74204099999999
2020-03-27,Idaho,1787065,3,205,44.068202,-114.74204099999999
2020-03-28,Idaho,1787065,4,234,44.068202,-114.74204099999999
2020-03-29,Idaho,1787065,5,281,44.068202,-114.74204099999999
2020-03-30,Idaho,1787065,6,340,44.068202,-114.74204099999999
2020-03-31,Idaho,1787065,8,515,44.068202,-114.74204099999999
2020-04-01,Idaho,1787065,9,566,44.068202,-114.74204099999999
2020-04-02,Idaho,1787065,9,776,44.068202,-114.74204099999999
2020-04-03,Idaho,1787065,9,891,44.068202,-114.74204099999999
2020-04-04,Idaho,1787065,10,1022,44.068202,-114.74204099999999
2020-04-05,Idaho,1787065,10,1078,44.068202,-114.74204099999999
2020-04-06,Idaho,1787065,10,1101,44.068202,-114.74204099999999
2020-04-07,Idaho,1787065,13,1170,44.068202,-114.74204099999999
2020-04-08,Idaho,1787065,15,1210,44.068202,-114.74204099999999
2020-04-09,Idaho,1787065,18,1232,44.068202,-114.74204099999999
2020-04-10,Idaho,1787065,24,1354,44.068202,-114.74204099999999
2020-03-13,Montana,1068778,0,1,46.879682,-110.36256599999999
2020-03-14,Montana,1068778,0,5,46.879682,-110.36256599999999
2020-03-15,Montana,1068778,0,6,46.879682,-110.36256599999999
2020-03-16,Montana,1068778,0,6,46.879682,-110.36256599999999
2020-03-17,Montana,1068778,0,8,46.879682,-110.36256599999999
2020-03-18,Montana,1068778,0,10,46.879682,-110.36256599999999
2020-03-19,Montana,1068778,0,11,46.879682,-110.36256599999999
2020-03-20,Montana,1068778,0,20,46.879682,-110.36256599999999
2020-03-21,Montana,1068778,0,27,46.879682,-110.36256599999999
2020-03-22,Montana,1068778,0,34,46.879682,-110.36256599999999
2020-03-23,Montana,1068778,0,34,46.879682,-110.36256599999999
2020-03-24,Montana,1068778,0,51,46.879682,-110.36256599999999
2020-03-25,Montana,1068778,0,65,46.879682,-110.36256599999999
2020-03-26,Montana,1068778,0,90,46.879682,-110.36256599999999
2020-03-27,Montana,1068778,1,109,46.879682,-110.36256599999999
2020-03-28,Montana,1068778,1,129,46.879682,-110.36256599999999
2020-03-29,Montana,1068778,1,154,46.879682,-110.36256599999999
2020-03-30,Montana,1068778,5,171,46.879682,-110.36256599999999
2020-03-31,Montana,1068778,5,198,46.879682,-110.36256599999999
2020-04-01,Montana,1068778,6,208,46.879682,-110.36256599999999
2020-04-02,Montana,1068778,6,241,46.879682,-110.36256599999999
2020-04-03,Montana,1068778,5,243,46.879682,-110.36256599999999
2020-04-04,Montana,1068778,6,265,46.879682,-110.36256599999999
2020-04-05,Montana,1068778,6,286,46.879682,-110.36256599999999
2020-04-06,Montana,1068778,6,299,46.879682,-110.36256599999999
2020-04-07,Montana,1068778,6,319,46.879682,-110.36256599999999
2020-04-08,Montana,1068778,6,332,46.879682,-110.36256599999999
2020-04-09,Montana,1068778,6,354,46.879682,-110.36256599999999
2020-04-10,Montana,1068778,6,365,46.879682,-110.36256599999999
2020-03-16,District of Columbia,705749,0,22,38.905985,-77.03341800000001
2020-03-17,District of Columbia,705749,0,22,38.905985,-77.03341800000001
2020-03-18,District of Columbia,705749,0,31,38.905985,-77.03341800000001
2020-03-19,District of Columbia,705749,0,40,38.905985,-77.03341800000001
2020-03-20,District of Columbia,705749,1,71,38.905985,-77.03341800000001
2020-03-21,District of Columbia,705749,0,98,38.905985,-77.03341800000001
2020-03-22,District of Columbia,705749,2,102,38.905985,-77.03341800000001
2020-03-23,District of Columbia,705749,2,120,38.905985,-77.03341800000001
2020-03-24,District of Columbia,705749,2,141,38.905985,-77.03341800000001
2020-03-25,District of Columbia,705749,2,187,38.905985,-77.03341800000001
2020-03-26,District of Columbia,705749,3,231,38.905985,-77.03341800000001
2020-03-27,District of Columbia,705749,3,271,38.905985,-77.03341800000001
2020-03-28,District of Columbia,705749,4,304,38.905985,-77.03341800000001
2020-03-29,District of Columbia,705749,5,342,38.905985,-77.03341800000001
2020-03-30,District of Columbia,705749,9,401,38.905985,-77.03341800000001
2020-03-31,District of Columbia,705749,9,495,38.905985,-77.03341800000001
2020-04-01,District of Columbia,705749,9,586,38.905985,-77.03341800000001
2020-04-02,District of Columbia,705749,12,653,38.905985,-77.03341800000001
2020-04-03,District of Columbia,705749,15,757,38.905985,-77.03341800000001
2020-04-04,District of Columbia,705749,21,902,38.905985,-77.03341800000001
2020-04-05,District of Columbia,705749,22,1002,38.905985,-77.03341800000001
2020-04-06,District of Columbia,705749,24,1097,38.905985,-77.03341800000001
2020-04-07,District of Columbia,705749,22,1211,38.905985,-77.03341800000001
2020-04-08,District of Columbia,705749,27,1440,38.905985,-77.03341800000001
2020-04-09,District of Columbia,705749,32,1523,38.905985,-77.03341800000001
2020-04-10,District of Columbia,705749,38,1660,38.905985,-77.03341800000001
2020-03-18,West Virginia,1792147,0,1,38.597626,-80.454903
2020-03-19,West Virginia,1792147,0,2,38.597626,-80.454903
2020-03-20,West Virginia,1792147,0,8,38.597626,-80.454903
2020-03-21,West Virginia,1792147,0,12,38.597626,-80.454903
2020-03-22,West Virginia,1792147,0,16,38.597626,-80.454903
2020-03-23,West Virginia,1792147,0,16,38.597626,-80.454903
2020-03-24,West Virginia,1792147,0,22,38.597626,-80.454903
2020-03-25,West Virginia,1792147,0,39,38.597626,-80.454903
2020-03-26,West Virginia,1792147,0,52,38.597626,-80.454903
2020-03-27,West Virginia,1792147,0,76,38.597626,-80.454903
2020-03-28,West Virginia,1792147,0,96,38.597626,-80.454903
2020-03-29,West Virginia,1792147,0,113,38.597626,-80.454903
2020-03-30,West Virginia,1792147,1,145,38.597626,-80.454903
2020-03-31,West Virginia,1792147,1,162,38.597626,-80.454903
2020-04-01,West Virginia,1792147,1,191,38.597626,-80.454903
2020-04-02,West Virginia,1792147,2,216,38.597626,-80.454903
2020-04-03,West Virginia,1792147,2,237,38.597626,-80.454903
2020-04-04,West Virginia,1792147,2,282,38.597626,-80.454903
2020-04-05,West Virginia,1792147,3,324,38.597626,-80.454903
2020-04-06,West Virginia,1792147,4,345,38.597626,-80.454903
2020-04-07,West Virginia,1792147,4,412,38.597626,-80.454903
2020-04-08,West Virginia,1792147,4,483,38.597626,-80.454903
2020-04-09,West Virginia,1792147,5,514,38.597626,-80.454903
2020-04-10,West Virginia,1792147,5,574,38.597626,-80.454903
